indice,conv,curso_aca,especialidad,id,nota_bach,nota_def,nota_prue,universidad,cod_universidad
4440,C96,2021/2022,nesciunt,Lac61519,5.79,5.35,9.69,Universidad de Madrid,UDM01
4441,C76,2023/2024,ea,wVy60275,9.05,6.97,7.85,Universidad de Barcelona,UDB02
4442,C34,2020/2021,occaecati,Dld72772,9.5,7.45,6.67,Universidad de Barcelona,UDB02
4443,C13,2023/2024,illo,sDP41880,6.42,5.84,9.44,Universidad de Madrid,UDM01
4444,C34,2019/2020,nobis,Kdo14339,7.88,7.91,6.67,Universidad de Madrid,UDM01
4445,C75,2017/2018,a,JaU90504,6.33,8.04,6.74,Universidad de La Laguna,ULL03
4446,C59,2022/2023,tenetur,jwR23348,6.91,8.53,5.25,Universidad de Barcelona,UDB02
4447,C43,2022/2023,voluptatum,djP71080,8.38,9.91,8.24,Universidad de Madrid,UDM01
4448,C02,2022/2023,nesciunt,ecJ22476,8.02,5.88,5.7,Universidad de Barcelona,UDB02
4449,C59,2020/2021,consectetur,Fbk11068,5.47,6.83,6.92,Universidad de Madrid,UDM01
4450,C81,2019/2020,laudantium,xyU32446,5.73,6.59,6.09,Universidad de Barcelona,UDB02
4451,C14,2017/2018,amet,ThY57997,8.91,7.77,5.83,Universidad de Barcelona,UDB02
4452,C01,2017/2018,quis,OZx78701,9.47,7.05,7.34,Universidad de La Laguna,ULL03
4453,C40,2017/2018,aut,QAf60274,6.21,6.41,8.94,Universidad de Madrid,UDM01
4454,C55,2021/2022,vel,qGL01840,6.19,9.81,8.32,Universidad de Barcelona,UDB02
4455,C55,2018/2019,tenetur,lHW17525,8.42,9.32,7.62,Universidad de Barcelona,UDB02
4456,C49,2017/2018,odio,onY06837,6.02,9.77,9.35,Universidad de La Laguna,ULL03
4457,C36,2020/2021,pariatur,WBq19089,5.81,5.84,7.67,Universidad de Madrid,UDM01
4458,C36,2022/2023,eos,wWm34017,9.73,6.75,7.41,Universidad de Barcelona,UDB02
4459,C11,2019/2020,omnis,QhY30509,8.41,9.24,7.51,Universidad de Madrid,UDM01
4460,C23,2021/2022,cumque,Aww39468,8.83,6.47,9.36,Universidad de La Laguna,ULL03
4461,C99,2019/2020,voluptatem,Aww33436,6.39,8.73,7.89,Universidad de La Laguna,ULL03
4462,C78,2020/2021,quo,VTA80099,8.67,7.21,6.97,Universidad de Madrid,UDM01
4463,C07,2022/2023,ex,aXR10770,7.34,5.91,8.3,Universidad de Madrid,UDM01
4464,C87,2020/2021,ipsam,pOh80640,8.73,9.42,8.49,Universidad de La Laguna,ULL03
4465,C92,2023/2024,dolores,Fqs03038,7.23,6.73,9.43,Universidad de Barcelona,UDB02
4466,C87,2020/2021,nam,iHZ35519,6.64,10.0,8.3,Universidad de La Laguna,ULL03
4467,C63,2017/2018,veniam,cnZ05305,7.98,8.91,9.49,Universidad de Madrid,UDM01
4468,C51,2023/2024,occaecati,mSF50037,5.91,8.2,6.1,Universidad de La Laguna,ULL03
4469,C63,2023/2024,at,obU97049,5.11,8.58,6.47,Universidad de La Laguna,ULL03
4470,C66,2020/2021,nulla,cYa06246,8.07,7.15,8.93,Universidad de La Laguna,ULL03
4471,C22,2021/2022,aspernatur,XPX70268,7.56,9.22,6.65,Universidad de Barcelona,UDB02
4472,C02,2023/2024,mollitia,Xcf24229,9.27,8.89,6.43,Universidad de Barcelona,UDB02
4473,C19,2019/2020,magnam,ZWs10518,8.76,9.29,8.74,Universidad de La Laguna,ULL03
4474,C18,2020/2021,sapiente,IRf20083,7.39,7.01,8.65,Universidad de Madrid,UDM01
4475,C90,2018/2019,velit,DJL61119,7.2,9.23,5.36,Universidad de La Laguna,ULL03
4476,C43,2022/2023,ea,SlG57961,5.3,7.08,5.88,Universidad de Barcelona,UDB02
4477,C33,2021/2022,nobis,xkg84494,6.52,9.37,5.37,Universidad de Madrid,UDM01
4478,C81,2020/2021,dolorem,idc18426,8.86,5.54,8.96,Universidad de Barcelona,UDB02
4479,C90,2021/2022,molestiae,ypc03581,6.0,8.08,9.0,Universidad de Barcelona,UDB02
4480,C73,2023/2024,explicabo,Mnd89838,6.4,9.22,7.81,Universidad de Madrid,UDM01
4481,C59,2023/2024,unde,hXj48772,6.83,5.69,9.45,Universidad de La Laguna,ULL03
4482,C00,2018/2019,quae,kqc42636,9.5,5.3,5.5,Universidad de Madrid,UDM01
4483,C13,2023/2024,culpa,xAy85021,9.15,8.36,5.5,Universidad de Madrid,UDM01
4484,C64,2017/2018,necessitatibus,ZSX63753,6.16,5.42,6.4,Universidad de La Laguna,ULL03
4485,C83,2021/2022,ducimus,MWw50159,7.71,9.56,9.45,Universidad de Madrid,UDM01
4486,C49,2018/2019,reprehenderit,geK93407,7.89,7.54,6.54,Universidad de Barcelona,UDB02
4487,C45,2019/2020,ipsa,MLj16092,7.92,5.4,9.51,Universidad de La Laguna,ULL03
4488,C28,2019/2020,totam,IWe49069,6.47,7.1,5.17,Universidad de Madrid,UDM01
4489,C09,2018/2019,iusto,HnX95088,9.41,6.04,8.5,Universidad de Madrid,UDM01
4490,C35,2023/2024,quis,fik75067,9.65,7.23,9.4,Universidad de Madrid,UDM01
4491,C84,2023/2024,architecto,sZn72948,7.84,6.24,5.95,Universidad de La Laguna,ULL03
4492,C75,2019/2020,explicabo,wUG67645,5.87,7.28,8.84,Universidad de La Laguna,ULL03
4493,C87,2021/2022,eveniet,cut34367,5.67,8.77,8.62,Universidad de Barcelona,UDB02
4494,C47,2021/2022,veniam,SgU07761,6.07,9.8,5.75,Universidad de La Laguna,ULL03
4495,C97,2018/2019,debitis,DbN54864,7.96,8.33,5.77,Universidad de La Laguna,ULL03
4496,C39,2019/2020,sapiente,BJm01959,8.56,8.21,7.73,Universidad de La Laguna,ULL03
4497,C41,2018/2019,et,XJJ38522,9.48,7.75,9.01,Universidad de La Laguna,ULL03
4498,C05,2022/2023,cumque,kof49402,8.56,5.59,5.98,Universidad de Madrid,UDM01
4499,C87,2023/2024,in,ISh62280,6.39,7.97,9.5,Universidad de Barcelona,UDB02
4500,C28,2018/2019,culpa,NgA18157,9.83,9.33,9.55,Universidad de La Laguna,ULL03
4501,C89,2019/2020,nisi,LaZ39517,6.0,7.1,6.34,Universidad de Madrid,UDM01
4502,C26,2018/2019,repellendus,rUN95739,8.04,8.97,5.71,Universidad de Madrid,UDM01
4503,C42,2019/2020,fugit,MQI64032,7.19,7.59,5.18,Universidad de La Laguna,ULL03
4504,C31,2022/2023,occaecati,KkO34724,9.23,8.02,9.62,Universidad de La Laguna,ULL03
4505,C27,2018/2019,vel,ChZ26765,6.09,5.18,7.81,Universidad de La Laguna,ULL03
4506,C31,2023/2024,esse,ozw50197,8.74,7.07,10.0,Universidad de Barcelona,UDB02
4507,C70,2017/2018,magnam,gDj55054,8.06,8.26,9.48,Universidad de Barcelona,UDB02
4508,C17,2020/2021,beatae,mxm92495,5.56,7.32,9.67,Universidad de La Laguna,ULL03
4509,C89,2017/2018,magni,clf79982,6.01,6.44,7.63,Universidad de Barcelona,UDB02
4510,C74,2021/2022,sunt,VjD40953,7.33,5.04,9.25,Universidad de Barcelona,UDB02
4511,C58,2021/2022,nemo,yPp62132,8.59,8.63,6.82,Universidad de Madrid,UDM01
4512,C48,2022/2023,deserunt,YcE68176,6.7,5.56,8.79,Universidad de Madrid,UDM01
4513,C79,2017/2018,itaque,Gnz41795,9.82,6.11,5.2,Universidad de Barcelona,UDB02
4514,C79,2022/2023,dolorum,hZV08931,7.04,7.98,8.05,Universidad de Barcelona,UDB02
4515,C28,2020/2021,repellendus,QBQ68360,6.35,9.54,7.37,Universidad de Barcelona,UDB02
4516,C92,2020/2021,esse,JDg25005,6.93,5.15,9.81,Universidad de Barcelona,UDB02
4517,C95,2017/2018,atque,ZRs49371,5.62,8.28,7.52,Universidad de Barcelona,UDB02
4518,C09,2019/2020,quisquam,MBc65495,5.05,5.48,6.63,Universidad de Barcelona,UDB02
4519,C34,2017/2018,consequuntur,fcB05105,5.27,6.67,8.93,Universidad de Barcelona,UDB02
4520,C24,2018/2019,consequuntur,zpN84995,9.33,8.21,8.5,Universidad de La Laguna,ULL03
4521,C89,2017/2018,numquam,WtH49975,5.62,6.16,8.4,Universidad de Madrid,UDM01
4522,C78,2018/2019,quas,dTG99602,6.46,9.48,9.3,Universidad de Barcelona,UDB02
4523,C46,2020/2021,est,XQn45137,9.48,9.15,6.65,Universidad de La Laguna,ULL03
4524,C28,2019/2020,similique,DfU05603,8.52,5.37,5.68,Universidad de Barcelona,UDB02
4525,C71,2021/2022,iure,jyN10819,7.86,7.26,7.97,Universidad de Barcelona,UDB02
4526,C18,2023/2024,laboriosam,QlH82603,8.3,5.91,9.03,Universidad de Barcelona,UDB02
4527,C63,2017/2018,quia,WSX25888,8.01,8.48,9.25,Universidad de Barcelona,UDB02
4528,C39,2018/2019,itaque,Hdk47553,5.88,5.94,7.78,Universidad de La Laguna,ULL03
4529,C29,2021/2022,eligendi,fbN32850,5.6,7.9,9.76,Universidad de Madrid,UDM01
4530,C82,2017/2018,rerum,Zpt93345,7.97,7.85,5.69,Universidad de Barcelona,UDB02
4531,C64,2019/2020,dolores,aOy61014,6.23,8.55,5.8,Universidad de Madrid,UDM01
4532,C73,2018/2019,repellat,PHi63066,6.49,8.65,8.01,Universidad de La Laguna,ULL03
4533,C71,2018/2019,asperiores,IyH68947,7.27,6.33,7.61,Universidad de Barcelona,UDB02
4534,C77,2021/2022,numquam,GYm56501,8.22,9.22,5.3,Universidad de La Laguna,ULL03
4535,C70,2022/2023,modi,lXk39160,5.91,9.06,9.55,Universidad de Madrid,UDM01
4536,C30,2021/2022,voluptas,qAV19792,6.41,7.32,5.12,Universidad de Madrid,UDM01
4537,C79,2018/2019,expedita,LhQ62190,9.87,6.75,5.13,Universidad de Barcelona,UDB02
4538,C11,2019/2020,natus,JFJ76317,7.08,7.52,8.64,Universidad de Barcelona,UDB02
4539,C76,2022/2023,velit,smr86714,5.42,7.49,9.16,Universidad de Madrid,UDM01
4540,C69,2017/2018,porro,ZwX80010,7.84,8.97,9.18,Universidad de Madrid,UDM01
4541,C63,2023/2024,tempora,Wzm53230,5.26,5.52,5.16,Universidad de Madrid,UDM01
4542,C55,2017/2018,eveniet,hYH03742,8.95,8.31,5.88,Universidad de Madrid,UDM01
4543,C64,2017/2018,tempore,dIS74653,7.02,6.77,7.04,Universidad de La Laguna,ULL03
4544,C22,2020/2021,molestias,FSD33215,5.76,8.09,6.98,Universidad de Madrid,UDM01
4545,C32,2020/2021,asperiores,DoJ53110,8.77,6.79,8.03,Universidad de Madrid,UDM01
4546,C15,2022/2023,deserunt,UAZ16200,7.72,7.4,6.47,Universidad de Madrid,UDM01
4547,C55,2019/2020,voluptas,qJr53396,5.82,6.14,7.39,Universidad de La Laguna,ULL03
4548,C54,2019/2020,minus,YYH13110,8.25,6.12,9.99,Universidad de Madrid,UDM01
4549,C72,2022/2023,distinctio,cXe67673,5.9,8.93,6.95,Universidad de Madrid,UDM01
4550,C97,2019/2020,illo,vOh70109,6.83,8.1,9.33,Universidad de Madrid,UDM01
4551,C24,2021/2022,aspernatur,IKl01852,5.66,5.68,6.52,Universidad de La Laguna,ULL03
4552,C44,2023/2024,harum,AFC05078,5.45,5.54,6.38,Universidad de Barcelona,UDB02
4553,C57,2019/2020,quod,xyr26943,7.48,6.08,5.31,Universidad de Barcelona,UDB02
4554,C65,2022/2023,qui,dBb20322,5.35,8.3,7.67,Universidad de Barcelona,UDB02
4555,C22,2019/2020,alias,CMf99151,7.22,7.59,8.69,Universidad de La Laguna,ULL03
4556,C42,2023/2024,ipsa,LAa50843,9.08,5.81,5.24,Universidad de Madrid,UDM01
4557,C73,2022/2023,cum,Itq12666,8.06,6.84,8.41,Universidad de La Laguna,ULL03
4558,C56,2019/2020,pariatur,LCG17446,7.82,6.3,7.88,Universidad de Madrid,UDM01
4559,C94,2017/2018,culpa,AEI04150,9.12,8.99,8.51,Universidad de Madrid,UDM01
4560,C18,2022/2023,quidem,BlF89218,8.74,6.71,5.88,Universidad de Madrid,UDM01
4561,C18,2020/2021,laboriosam,rXA93667,7.24,5.91,5.73,Universidad de Madrid,UDM01
4562,C00,2017/2018,magni,Vpc99196,6.42,9.04,5.28,Universidad de Madrid,UDM01
4563,C72,2022/2023,a,LCI77666,6.94,5.67,6.64,Universidad de Madrid,UDM01
4564,C45,2022/2023,asperiores,dvK41043,7.14,6.47,9.28,Universidad de Barcelona,UDB02
4565,C52,2021/2022,corporis,nAO16961,5.63,9.55,7.46,Universidad de La Laguna,ULL03
4566,C01,2022/2023,ducimus,eIl80573,6.03,9.13,7.04,Universidad de Madrid,UDM01
4567,C54,2021/2022,ut,UHE26011,8.22,7.93,5.92,Universidad de Madrid,UDM01
4568,C59,2020/2021,debitis,crr75715,8.38,7.5,8.29,Universidad de La Laguna,ULL03
4569,C82,2022/2023,rem,skh37807,6.28,5.07,6.46,Universidad de Barcelona,UDB02
4570,C55,2020/2021,dolorum,FuS44857,8.49,5.83,8.69,Universidad de Barcelona,UDB02
4571,C70,2022/2023,necessitatibus,fyn03609,6.33,7.14,6.59,Universidad de La Laguna,ULL03
4572,C38,2023/2024,soluta,RsQ39741,8.62,9.52,6.86,Universidad de La Laguna,ULL03
4573,C94,2019/2020,suscipit,eUP84048,7.88,5.56,8.42,Universidad de Barcelona,UDB02
4574,C74,2023/2024,tenetur,cAg35949,9.19,5.47,8.58,Universidad de Madrid,UDM01
4575,C58,2021/2022,repellendus,zrd65002,8.67,6.87,6.08,Universidad de La Laguna,ULL03
4576,C67,2019/2020,ab,yra76480,9.94,5.12,9.43,Universidad de La Laguna,ULL03
4577,C69,2017/2018,atque,HNR14299,7.37,5.19,8.84,Universidad de Barcelona,UDB02
4578,C06,2018/2019,quis,IDn92186,6.76,6.59,7.91,Universidad de Barcelona,UDB02
4579,C97,2021/2022,nemo,jsI54583,9.5,6.37,6.54,Universidad de La Laguna,ULL03
4580,C58,2022/2023,ratione,FeP65304,6.34,6.48,8.99,Universidad de Barcelona,UDB02
4581,C61,2017/2018,provident,jXJ56825,8.03,5.3,9.16,Universidad de Madrid,UDM01
4582,C18,2020/2021,perferendis,dCb92443,7.33,5.81,9.63,Universidad de La Laguna,ULL03
4583,C11,2017/2018,in,EvK27811,9.18,6.6,9.69,Universidad de La Laguna,ULL03
4584,C83,2017/2018,neque,aAz88117,9.27,9.19,6.01,Universidad de La Laguna,ULL03
4585,C40,2020/2021,similique,sHm41710,5.41,5.63,9.34,Universidad de Madrid,UDM01
4586,C08,2023/2024,dicta,qXe61331,5.31,7.84,9.12,Universidad de Madrid,UDM01
4587,C46,2017/2018,minima,uBl47244,6.03,9.21,6.97,Universidad de La Laguna,ULL03
4588,C43,2022/2023,ipsum,SBM17879,6.55,7.28,8.38,Universidad de Barcelona,UDB02
4589,C57,2019/2020,consequatur,kME16247,6.43,9.22,5.56,Universidad de Barcelona,UDB02
4590,C77,2018/2019,suscipit,SON93749,5.97,6.73,8.21,Universidad de La Laguna,ULL03
4591,C62,2018/2019,impedit,fBh26014,5.47,7.72,8.11,Universidad de La Laguna,ULL03
4592,C58,2019/2020,voluptas,thX78106,5.03,9.83,7.65,Universidad de La Laguna,ULL03
4593,C33,2017/2018,beatae,JTD44345,7.92,7.7,5.32,Universidad de Madrid,UDM01
4594,C63,2018/2019,officia,eGJ37382,9.51,5.95,7.07,Universidad de Barcelona,UDB02
4595,C38,2021/2022,sint,WFJ02409,9.56,9.82,9.65,Universidad de La Laguna,ULL03
4596,C74,2017/2018,officia,lkw44673,7.39,5.97,6.11,Universidad de Barcelona,UDB02
4597,C77,2021/2022,pariatur,vvK41593,5.46,5.36,6.62,Universidad de Madrid,UDM01
4598,C61,2021/2022,maiores,igp60838,8.09,5.97,6.04,Universidad de Barcelona,UDB02
4599,C56,2021/2022,fugiat,mUR10072,6.31,8.35,8.32,Universidad de Barcelona,UDB02
4600,C33,2020/2021,omnis,EYS48341,7.54,7.75,6.17,Universidad de Madrid,UDM01
4601,C53,2017/2018,voluptates,GyZ52060,5.72,8.46,7.76,Universidad de Barcelona,UDB02
4602,C62,2020/2021,vitae,CpQ95389,6.45,9.98,7.49,Universidad de La Laguna,ULL03
4603,C54,2019/2020,repellendus,Egk78758,8.76,8.32,7.2,Universidad de Barcelona,UDB02
4604,C52,2018/2019,culpa,aqM06059,7.39,7.8,9.82,Universidad de Madrid,UDM01
4605,C63,2021/2022,vitae,CEi00022,6.3,5.69,5.75,Universidad de La Laguna,ULL03
4606,C55,2017/2018,corrupti,KtU00944,7.11,5.46,7.04,Universidad de La Laguna,ULL03
4607,C52,2019/2020,quam,Nvx66617,8.44,7.19,6.1,Universidad de Madrid,UDM01
4608,C02,2023/2024,assumenda,YPj99199,8.2,6.55,6.44,Universidad de Barcelona,UDB02
4609,C37,2019/2020,laborum,rgk69436,7.58,6.18,7.82,Universidad de Madrid,UDM01
4610,C87,2020/2021,eaque,lbc93196,7.17,8.47,9.68,Universidad de Madrid,UDM01
4611,C87,2018/2019,quidem,EKj27592,9.58,8.06,8.49,Universidad de La Laguna,ULL03
4612,C21,2018/2019,minus,XGb91845,5.93,8.06,9.35,Universidad de Madrid,UDM01
4613,C28,2018/2019,earum,XQk04076,8.18,5.22,5.63,Universidad de La Laguna,ULL03
4614,C08,2017/2018,rerum,VNo51944,7.52,9.82,6.23,Universidad de Madrid,UDM01
4615,C80,2019/2020,assumenda,jCR10198,8.28,6.04,8.41,Universidad de Madrid,UDM01
4616,C63,2020/2021,ea,NDa05497,6.6,5.67,7.84,Universidad de Madrid,UDM01
4617,C60,2021/2022,fuga,JAk87848,6.77,5.6,6.15,Universidad de Madrid,UDM01
4618,C16,2017/2018,reprehenderit,UFS81125,8.79,7.46,7.48,Universidad de Barcelona,UDB02
4619,C35,2018/2019,accusamus,Ati59986,7.62,7.96,9.31,Universidad de La Laguna,ULL03
4620,C68,2017/2018,velit,DqV66988,5.54,6.48,9.81,Universidad de Madrid,UDM01
4621,C30,2018/2019,inventore,SKr24608,9.36,9.33,7.12,Universidad de Madrid,UDM01
4622,C05,2023/2024,qui,BsV41164,9.84,7.48,7.15,Universidad de Barcelona,UDB02
4623,C29,2019/2020,ipsum,IkA14174,7.44,8.17,5.83,Universidad de La Laguna,ULL03
4624,C12,2022/2023,corrupti,kxQ84031,6.52,5.14,7.54,Universidad de Madrid,UDM01
4625,C24,2023/2024,illum,Ona53204,7.54,7.97,6.05,Universidad de Madrid,UDM01
4626,C09,2017/2018,assumenda,jTj37778,8.49,8.23,8.37,Universidad de Barcelona,UDB02
4627,C80,2021/2022,assumenda,aVi25577,6.52,9.05,8.62,Universidad de La Laguna,ULL03
4628,C96,2022/2023,eius,Qoy73485,7.94,6.3,8.53,Universidad de Madrid,UDM01
4629,C43,2022/2023,aut,aoJ94772,5.99,8.45,9.44,Universidad de Madrid,UDM01
4630,C11,2019/2020,porro,Etp64729,5.38,7.61,6.23,Universidad de Madrid,UDM01
4631,C89,2017/2018,laudantium,ZkC85049,6.08,5.93,5.62,Universidad de Barcelona,UDB02
4632,C60,2017/2018,nisi,uTW29885,8.89,6.36,6.51,Universidad de La Laguna,ULL03
4633,C58,2017/2018,vel,GDV16924,7.21,8.68,9.77,Universidad de La Laguna,ULL03
4634,C74,2023/2024,quaerat,taR56438,8.85,5.43,7.0,Universidad de Madrid,UDM01
4635,C82,2018/2019,ad,vYd20258,8.9,7.25,5.53,Universidad de Barcelona,UDB02
4636,C21,2019/2020,sequi,mwc88168,6.21,9.98,6.39,Universidad de La Laguna,ULL03
4637,C10,2023/2024,ipsa,Lum42080,6.26,7.69,6.04,Universidad de Barcelona,UDB02
4638,C08,2023/2024,aliquid,fKY74017,6.19,9.56,9.05,Universidad de Madrid,UDM01
4639,C06,2019/2020,amet,sOv11155,9.91,9.47,6.27,Universidad de La Laguna,ULL03
4640,C38,2018/2019,officia,bHy19039,9.93,7.73,7.09,Universidad de Madrid,UDM01
4641,C86,2021/2022,exercitationem,QXn45930,6.81,8.1,6.99,Universidad de Barcelona,UDB02
4642,C40,2020/2021,provident,YIB40657,7.66,7.57,6.85,Universidad de Madrid,UDM01
4643,C19,2023/2024,sed,afw32842,7.55,5.49,6.26,Universidad de Madrid,UDM01
4644,C19,2022/2023,iusto,vJz09273,5.31,5.76,8.66,Universidad de Madrid,UDM01
4645,C38,2017/2018,error,PBI47506,5.04,6.3,7.19,Universidad de La Laguna,ULL03
4646,C07,2022/2023,consequatur,IPI89136,6.02,7.41,9.46,Universidad de Madrid,UDM01
4647,C93,2019/2020,dolorum,JWF09899,9.39,9.48,8.57,Universidad de Madrid,UDM01
4648,C68,2018/2019,doloribus,edh18701,8.31,8.18,6.43,Universidad de Barcelona,UDB02
4649,C26,2020/2021,nobis,piP07465,6.51,7.12,6.59,Universidad de Madrid,UDM01
4650,C58,2023/2024,ut,VAL13976,7.65,7.35,7.62,Universidad de Madrid,UDM01
4651,C49,2019/2020,perferendis,iiX29372,9.7,7.07,5.63,Universidad de La Laguna,ULL03
4652,C95,2019/2020,doloribus,aac37987,6.74,9.52,5.85,Universidad de Barcelona,UDB02
4653,C67,2023/2024,natus,hSk66012,6.11,9.22,5.21,Universidad de Madrid,UDM01
4654,C57,2020/2021,ullam,RFW49520,5.52,8.01,5.03,Universidad de Madrid,UDM01
4655,C45,2023/2024,provident,HwC28719,8.57,8.16,6.08,Universidad de Madrid,UDM01
4656,C10,2020/2021,non,SMC53474,6.68,5.59,5.99,Universidad de Barcelona,UDB02
4657,C31,2017/2018,provident,UYO95565,8.75,5.5,9.09,Universidad de Madrid,UDM01
4658,C89,2019/2020,similique,WOH35609,6.39,5.58,7.66,Universidad de Barcelona,UDB02
4659,C22,2020/2021,a,hRf87989,9.49,8.48,5.43,Universidad de Madrid,UDM01
4660,C51,2023/2024,molestias,les72033,8.63,6.68,6.91,Universidad de La Laguna,ULL03
4661,C17,2017/2018,minima,NWm02638,6.02,6.71,8.41,Universidad de Madrid,UDM01
4662,C22,2018/2019,quia,EuP30909,6.33,9.03,7.61,Universidad de La Laguna,ULL03
4663,C13,2021/2022,facere,bZR53727,5.87,5.64,8.79,Universidad de La Laguna,ULL03
4664,C79,2020/2021,sint,wzX72211,6.32,5.31,6.83,Universidad de La Laguna,ULL03
4665,C40,2019/2020,aspernatur,JjG96712,5.17,7.71,5.48,Universidad de Barcelona,UDB02
4666,C21,2017/2018,provident,DuT64939,9.73,9.73,9.98,Universidad de Barcelona,UDB02
4667,C66,2017/2018,rerum,sGF27098,8.32,7.52,5.95,Universidad de La Laguna,ULL03
4668,C60,2017/2018,nemo,tdn03071,9.12,7.5,5.39,Universidad de Barcelona,UDB02
4669,C98,2018/2019,quod,Qig54510,8.04,7.6,9.69,Universidad de Barcelona,UDB02
4670,C54,2017/2018,fuga,bPC55529,9.56,7.46,9.51,Universidad de Madrid,UDM01
4671,C80,2022/2023,ex,PfO96579,5.18,9.21,5.03,Universidad de Barcelona,UDB02
4672,C66,2022/2023,modi,dOx72088,7.79,5.81,9.11,Universidad de La Laguna,ULL03
4673,C38,2017/2018,quaerat,BOV51560,9.2,9.02,5.8,Universidad de La Laguna,ULL03
4674,C43,2018/2019,eaque,hIM10888,5.84,6.57,7.33,Universidad de Madrid,UDM01
4675,C61,2022/2023,numquam,ILz66771,9.45,6.86,9.88,Universidad de Barcelona,UDB02
4676,C77,2017/2018,nisi,vRJ97990,6.57,9.37,8.92,Universidad de Madrid,UDM01
4677,C49,2021/2022,molestiae,LYb54352,8.1,5.97,8.72,Universidad de Madrid,UDM01
4678,C20,2022/2023,assumenda,LEV97653,7.44,9.71,7.0,Universidad de Madrid,UDM01
4679,C05,2019/2020,adipisci,SzO46615,6.49,6.22,8.02,Universidad de Barcelona,UDB02
4680,C22,2023/2024,aliquid,kCR02677,8.01,7.04,6.62,Universidad de La Laguna,ULL03
4681,C89,2021/2022,sequi,NUH61369,5.11,8.18,8.64,Universidad de Barcelona,UDB02
4682,C93,2018/2019,doloribus,uew17078,8.78,5.36,6.48,Universidad de Madrid,UDM01
4683,C22,2021/2022,consectetur,vxJ22647,8.34,7.29,7.01,Universidad de Barcelona,UDB02
4684,C16,2019/2020,dicta,auc41538,5.07,5.36,5.22,Universidad de La Laguna,ULL03
4685,C34,2019/2020,consectetur,PgT16973,7.3,7.03,6.17,Universidad de La Laguna,ULL03
4686,C99,2017/2018,earum,tYD71770,9.79,5.1,8.27,Universidad de La Laguna,ULL03
4687,C08,2023/2024,beatae,NkY96196,9.88,9.28,8.13,Universidad de La Laguna,ULL03
4688,C69,2020/2021,delectus,lij18996,6.07,6.61,6.39,Universidad de Madrid,UDM01
4689,C82,2022/2023,error,OPR76704,6.28,7.0,8.93,Universidad de La Laguna,ULL03
4690,C27,2022/2023,laboriosam,maL08808,5.16,7.37,5.92,Universidad de Barcelona,UDB02
4691,C66,2018/2019,dicta,sAQ71132,5.69,9.84,7.42,Universidad de Madrid,UDM01
4692,C89,2020/2021,quae,dBr50871,9.85,8.6,7.89,Universidad de Barcelona,UDB02
4693,C04,2020/2021,similique,hcR38257,9.91,6.24,6.78,Universidad de Barcelona,UDB02
4694,C95,2019/2020,enim,wCn83309,6.25,8.16,8.29,Universidad de Madrid,UDM01
4695,C05,2022/2023,provident,moS44889,8.47,7.38,8.58,Universidad de Barcelona,UDB02
4696,C86,2017/2018,voluptatum,sVY48600,6.9,5.79,5.14,Universidad de Barcelona,UDB02
4697,C99,2023/2024,dolorum,ojX93402,5.73,5.98,7.1,Universidad de La Laguna,ULL03
4698,C69,2017/2018,aliquam,YTY54020,8.63,8.97,9.4,Universidad de Madrid,UDM01
4699,C23,2017/2018,laudantium,Bzc78314,6.46,8.07,6.08,Universidad de La Laguna,ULL03
4700,C81,2023/2024,laboriosam,MIf62958,8.41,5.4,8.24,Universidad de La Laguna,ULL03
4701,C15,2022/2023,iure,mds73677,6.0,9.6,6.81,Universidad de Barcelona,UDB02
4702,C80,2022/2023,in,Hmq10998,8.86,9.88,7.74,Universidad de La Laguna,ULL03
4703,C63,2023/2024,enim,imQ29784,8.85,6.49,5.03,Universidad de Madrid,UDM01
4704,C02,2022/2023,saepe,BEi41602,9.17,9.26,7.49,Universidad de La Laguna,ULL03
4705,C67,2019/2020,consequatur,tjv18060,7.57,5.18,8.33,Universidad de Madrid,UDM01
4706,C86,2019/2020,voluptas,Rsy94739,9.38,8.79,5.63,Universidad de Barcelona,UDB02
4707,C57,2023/2024,quisquam,lUa35314,6.26,7.26,8.7,Universidad de Madrid,UDM01
4708,C53,2019/2020,magnam,zkL26399,8.5,8.78,9.9,Universidad de Madrid,UDM01
4709,C56,2018/2019,dolores,FJP70054,8.81,7.42,9.94,Universidad de La Laguna,ULL03
4710,C38,2021/2022,eos,SbH69705,5.19,8.58,6.94,Universidad de La Laguna,ULL03
4711,C34,2022/2023,error,ahk55226,5.89,6.83,7.0,Universidad de Barcelona,UDB02
4712,C41,2019/2020,accusantium,TFL10310,9.37,9.79,8.14,Universidad de La Laguna,ULL03
4713,C81,2019/2020,ducimus,FCw54498,9.3,9.93,6.09,Universidad de Madrid,UDM01
4714,C95,2022/2023,soluta,FRh08055,5.5,8.13,6.17,Universidad de La Laguna,ULL03
4715,C51,2020/2021,deserunt,yOc28325,6.69,8.39,5.04,Universidad de Barcelona,UDB02
4716,C47,2023/2024,accusantium,QQv35235,7.08,8.36,5.76,Universidad de La Laguna,ULL03
4717,C29,2020/2021,sunt,omL87891,7.16,6.16,7.68,Universidad de Barcelona,UDB02
4718,C70,2018/2019,nihil,FZm75661,7.19,8.58,9.5,Universidad de Madrid,UDM01
4719,C07,2017/2018,deserunt,PQf48169,6.7,9.82,6.88,Universidad de La Laguna,ULL03
