id,anio_nac,universidad,cod_universidad,abandona
LaZ39517,1982,Universidad de La Laguna,ULL03,si
rUN95739,1995,Universidad de Barcelona,UDB02,si
MQI64032,1987,Universidad de Barcelona,UDB02,si
KkO34724,1995,Universidad de La Laguna,ULL03,no
ChZ26765,1988,Universidad de La Laguna,ULL03,no
ozw50197,1990,Universidad de La Laguna,ULL03,no
gDj55054,1999,Universidad de Madrid,UDM01,no
mxm92495,1989,Universidad de La Laguna,ULL03,no
clf79982,1985,Universidad de Madrid,UDM01,si
VjD40953,1981,Universidad de La Laguna,ULL03,si
yPp62132,1982,Universidad de Barcelona,UDB02,si
YcE68176,1980,Universidad de La Laguna,ULL03,no
Gnz41795,1981,Universidad de Barcelona,UDB02,si
hZV08931,1989,Universidad de La Laguna,ULL03,no
QBQ68360,1980,Universidad de Madrid,UDM01,no
JDg25005,1981,Universidad de Madrid,UDM01,no
ZRs49371,1996,Universidad de La Laguna,ULL03,no
MBc65495,1991,Universidad de La Laguna,ULL03,no
fcB05105,1998,Universidad de Madrid,UDM01,no
zpN84995,1985,Universidad de Madrid,UDM01,si
WtH49975,1981,Universidad de Barcelona,UDB02,si
dTG99602,1996,Universidad de Madrid,UDM01,si
XQn45137,1980,Universidad de La Laguna,ULL03,no
DfU05603,1989,Universidad de Barcelona,UDB02,si
jyN10819,1986,Universidad de Barcelona,UDB02,si
QlH82603,1991,Universidad de Barcelona,UDB02,no
WSX25888,1983,Universidad de La Laguna,ULL03,si
Hdk47553,1981,Universidad de La Laguna,ULL03,no
fbN32850,1990,Universidad de Barcelona,UDB02,no
Zpt93345,1995,Universidad de Barcelona,UDB02,si
aOy61014,1994,Universidad de La Laguna,ULL03,no
PHi63066,1998,Universidad de La Laguna,ULL03,si
IyH68947,1990,Universidad de La Laguna,ULL03,no
GYm56501,1981,Universidad de Barcelona,UDB02,no
lXk39160,1996,Universidad de Barcelona,UDB02,no
qAV19792,1996,Universidad de Madrid,UDM01,no
LhQ62190,1991,Universidad de Barcelona,UDB02,si
JFJ76317,1995,Universidad de Barcelona,UDB02,no
smr86714,1993,Universidad de Madrid,UDM01,no
ZwX80010,1982,Universidad de La Laguna,ULL03,si
Wzm53230,1995,Universidad de La Laguna,ULL03,no
hYH03742,1997,Universidad de La Laguna,ULL03,si
dIS74653,1989,Universidad de La Laguna,ULL03,no
FSD33215,1995,Universidad de Barcelona,UDB02,no
DoJ53110,1984,Universidad de Madrid,UDM01,no
UAZ16200,1993,Universidad de Madrid,UDM01,no
qJr53396,1986,Universidad de Madrid,UDM01,si
YYH13110,1998,Universidad de Barcelona,UDB02,no
cXe67673,1994,Universidad de Madrid,UDM01,no
vOh70109,1981,Universidad de Barcelona,UDB02,si
IKl01852,1994,Universidad de La Laguna,ULL03,si
AFC05078,1994,Universidad de La Laguna,ULL03,si
xyr26943,1997,Universidad de Madrid,UDM01,no
dBb20322,1995,Universidad de Barcelona,UDB02,no
CMf99151,1980,Universidad de Barcelona,UDB02,si
LAa50843,1985,Universidad de Barcelona,UDB02,si
Itq12666,1999,Universidad de Madrid,UDM01,si
LCG17446,1991,Universidad de Barcelona,UDB02,no
AEI04150,1991,Universidad de La Laguna,ULL03,si
BlF89218,1991,Universidad de Barcelona,UDB02,no
rXA93667,1981,Universidad de Barcelona,UDB02,no
Vpc99196,1986,Universidad de Madrid,UDM01,no
LCI77666,1997,Universidad de Madrid,UDM01,no
dvK41043,1986,Universidad de La Laguna,ULL03,si
nAO16961,1982,Universidad de Madrid,UDM01,no
eIl80573,1987,Universidad de La Laguna,ULL03,si
UHE26011,1991,Universidad de Barcelona,UDB02,no
crr75715,1988,Universidad de Barcelona,UDB02,no
skh37807,1993,Universidad de Barcelona,UDB02,no
FuS44857,1988,Universidad de La Laguna,ULL03,no
fyn03609,1982,Universidad de Madrid,UDM01,si
RsQ39741,1998,Universidad de Barcelona,UDB02,si
eUP84048,1987,Universidad de La Laguna,ULL03,no
cAg35949,1983,Universidad de Barcelona,UDB02,si
zrd65002,1991,Universidad de Barcelona,UDB02,si
yra76480,1997,Universidad de Barcelona,UDB02,si
HNR14299,1999,Universidad de La Laguna,ULL03,no
IDn92186,1999,Universidad de Madrid,UDM01,si
jsI54583,1992,Universidad de Barcelona,UDB02,no
FeP65304,1986,Universidad de Madrid,UDM01,si
jXJ56825,1994,Universidad de Barcelona,UDB02,si
dCb92443,1981,Universidad de Barcelona,UDB02,no
EvK27811,1980,Universidad de La Laguna,ULL03,si
aAz88117,1981,Universidad de La Laguna,ULL03,si
sHm41710,1999,Universidad de La Laguna,ULL03,si
qXe61331,1998,Universidad de Barcelona,UDB02,no
uBl47244,1987,Universidad de Barcelona,UDB02,si
SBM17879,1985,Universidad de Barcelona,UDB02,si
kME16247,1980,Universidad de Madrid,UDM01,no
SON93749,1980,Universidad de La Laguna,ULL03,si
fBh26014,1987,Universidad de Madrid,UDM01,no
thX78106,1982,Universidad de Madrid,UDM01,si
JTD44345,1986,Universidad de Barcelona,UDB02,si
eGJ37382,1989,Universidad de Barcelona,UDB02,no
WFJ02409,1989,Universidad de Madrid,UDM01,si
lkw44673,1986,Universidad de Barcelona,UDB02,no
vvK41593,1994,Universidad de Barcelona,UDB02,no
igp60838,1984,Universidad de Madrid,UDM01,no
mUR10072,1999,Universidad de La Laguna,ULL03,si
EYS48341,1989,Universidad de La Laguna,ULL03,no
GyZ52060,1982,Universidad de La Laguna,ULL03,si
CpQ95389,1998,Universidad de La Laguna,ULL03,no
Egk78758,1992,Universidad de Madrid,UDM01,no
aqM06059,1997,Universidad de Barcelona,UDB02,no
CEi00022,1997,Universidad de Barcelona,UDB02,si
KtU00944,1990,Universidad de Barcelona,UDB02,no
Nvx66617,1991,Universidad de Madrid,UDM01,no
YPj99199,1997,Universidad de Madrid,UDM01,no
rgk69436,1989,Universidad de Barcelona,UDB02,no
lbc93196,1997,Universidad de La Laguna,ULL03,si
EKj27592,1988,Universidad de Barcelona,UDB02,si
XGb91845,1988,Universidad de Madrid,UDM01,si
XQk04076,1990,Universidad de Madrid,UDM01,si
VNo51944,1982,Universidad de Barcelona,UDB02,no
jCR10198,1998,Universidad de Madrid,UDM01,si
NDa05497,1984,Universidad de Barcelona,UDB02,si
JAk87848,1989,Universidad de Madrid,UDM01,no
UFS81125,1998,Universidad de Madrid,UDM01,no
Ati59986,1983,Universidad de La Laguna,ULL03,si
DqV66988,1996,Universidad de Madrid,UDM01,si
SKr24608,1990,Universidad de Barcelona,UDB02,no
BsV41164,1986,Universidad de Madrid,UDM01,si
IkA14174,1988,Universidad de Barcelona,UDB02,si
kxQ84031,1982,Universidad de Barcelona,UDB02,si
Ona53204,1980,Universidad de La Laguna,ULL03,no
jTj37778,1994,Universidad de La Laguna,ULL03,no
aVi25577,1981,Universidad de Barcelona,UDB02,si
Qoy73485,1990,Universidad de Madrid,UDM01,si
aoJ94772,1986,Universidad de Madrid,UDM01,no
Etp64729,1987,Universidad de Madrid,UDM01,si
ZkC85049,1999,Universidad de Barcelona,UDB02,si
uTW29885,1986,Universidad de Barcelona,UDB02,si
GDV16924,1984,Universidad de Barcelona,UDB02,si
taR56438,1987,Universidad de Barcelona,UDB02,si
vYd20258,1991,Universidad de La Laguna,ULL03,no
mwc88168,1997,Universidad de La Laguna,ULL03,si
Lum42080,1996,Universidad de Barcelona,UDB02,no
fKY74017,1981,Universidad de Madrid,UDM01,no
sOv11155,1994,Universidad de La Laguna,ULL03,si
bHy19039,1992,Universidad de La Laguna,ULL03,si
QXn45930,1986,Universidad de Madrid,UDM01,no
YIB40657,1985,Universidad de La Laguna,ULL03,no
afw32842,1989,Universidad de Barcelona,UDB02,si
vJz09273,1985,Universidad de La Laguna,ULL03,si
PBI47506,1998,Universidad de La Laguna,ULL03,no
IPI89136,1981,Universidad de La Laguna,ULL03,no
JWF09899,1992,Universidad de Madrid,UDM01,si
edh18701,1986,Universidad de Madrid,UDM01,si
piP07465,1988,Universidad de Madrid,UDM01,si
VAL13976,1980,Universidad de Barcelona,UDB02,si
iiX29372,1985,Universidad de Barcelona,UDB02,no
aac37987,1993,Universidad de Madrid,UDM01,no
hSk66012,1991,Universidad de Madrid,UDM01,no
RFW49520,1986,Universidad de Barcelona,UDB02,si
HwC28719,1997,Universidad de Madrid,UDM01,no
SMC53474,1982,Universidad de La Laguna,ULL03,si
UYO95565,1993,Universidad de Madrid,UDM01,no
WOH35609,1987,Universidad de Madrid,UDM01,si
hRf87989,1989,Universidad de Barcelona,UDB02,no
les72033,1993,Universidad de La Laguna,ULL03,si
NWm02638,1991,Universidad de Madrid,UDM01,si
EuP30909,1996,Universidad de La Laguna,ULL03,si
bZR53727,1986,Universidad de Madrid,UDM01,si
wzX72211,1983,Universidad de La Laguna,ULL03,no
JjG96712,1989,Universidad de Madrid,UDM01,no
DuT64939,1993,Universidad de La Laguna,ULL03,si
sGF27098,1981,Universidad de La Laguna,ULL03,si
tdn03071,1997,Universidad de Madrid,UDM01,no
Qig54510,1995,Universidad de Barcelona,UDB02,si
bPC55529,1988,Universidad de Barcelona,UDB02,no
PfO96579,1989,Universidad de Madrid,UDM01,no
dOx72088,1996,Universidad de La Laguna,ULL03,no
BOV51560,1983,Universidad de Barcelona,UDB02,no
hIM10888,1993,Universidad de La Laguna,ULL03,no
ILz66771,1998,Universidad de La Laguna,ULL03,si
vRJ97990,1988,Universidad de La Laguna,ULL03,si
LYb54352,1985,Universidad de Barcelona,UDB02,no
LEV97653,1983,Universidad de Barcelona,UDB02,si
SzO46615,1997,Universidad de Madrid,UDM01,no
kCR02677,1981,Universidad de Madrid,UDM01,no
NUH61369,1980,Universidad de La Laguna,ULL03,si
uew17078,1984,Universidad de Barcelona,UDB02,no
vxJ22647,1991,Universidad de La Laguna,ULL03,no
auc41538,1998,Universidad de Madrid,UDM01,si
PgT16973,1988,Universidad de Barcelona,UDB02,no
tYD71770,1984,Universidad de La Laguna,ULL03,si
NkY96196,1995,Universidad de Madrid,UDM01,no
lij18996,1989,Universidad de Madrid,UDM01,no
OPR76704,1997,Universidad de Madrid,UDM01,no
maL08808,1996,Universidad de La Laguna,ULL03,no
sAQ71132,1990,Universidad de Barcelona,UDB02,si
dBr50871,1985,Universidad de La Laguna,ULL03,si
hcR38257,1994,Universidad de Madrid,UDM01,si
wCn83309,1990,Universidad de Madrid,UDM01,si
moS44889,1986,Universidad de Barcelona,UDB02,no
sVY48600,1980,Universidad de Madrid,UDM01,si
ojX93402,1992,Universidad de Madrid,UDM01,no
YTY54020,1993,Universidad de La Laguna,ULL03,no
Bzc78314,1993,Universidad de La Laguna,ULL03,no
MIf62958,1981,Universidad de Barcelona,UDB02,no
mds73677,1997,Universidad de Madrid,UDM01,si
Hmq10998,1985,Universidad de Barcelona,UDB02,si
imQ29784,1984,Universidad de Madrid,UDM01,no
BEi41602,1982,Universidad de Barcelona,UDB02,no
tjv18060,1986,Universidad de Barcelona,UDB02,si
Rsy94739,1996,Universidad de La Laguna,ULL03,si
lUa35314,1991,Universidad de La Laguna,ULL03,no
zkL26399,1991,Universidad de Barcelona,UDB02,no
FJP70054,1986,Universidad de La Laguna,ULL03,si
SbH69705,1986,Universidad de La Laguna,ULL03,si
ahk55226,1984,Universidad de Madrid,UDM01,si
TFL10310,1996,Universidad de Madrid,UDM01,no
FCw54498,1991,Universidad de Madrid,UDM01,si
FRh08055,1985,Universidad de Barcelona,UDB02,no
yOc28325,1991,Universidad de Madrid,UDM01,no
QQv35235,1980,Universidad de Barcelona,UDB02,no
omL87891,1984,Universidad de La Laguna,ULL03,si
FZm75661,1998,Universidad de Madrid,UDM01,si
PQf48169,1991,Universidad de Madrid,UDM01,si
RoW97751,1982,Universidad de Barcelona,UDB02,si
Ivp28592,1993,Universidad de La Laguna,ULL03,si
jkW44340,1997,Universidad de La Laguna,ULL03,si
guU95725,1991,Universidad de La Laguna,ULL03,no
Yxt12751,1987,Universidad de Madrid,UDM01,no
HLZ98445,1996,Universidad de Madrid,UDM01,si
qEh12454,1993,Universidad de La Laguna,ULL03,si
xML54389,1990,Universidad de La Laguna,ULL03,si
nXv93316,1987,Universidad de Barcelona,UDB02,no
gHK48222,1980,Universidad de La Laguna,ULL03,no
yge20995,1985,Universidad de Barcelona,UDB02,no
MkV49966,1984,Universidad de Barcelona,UDB02,si
bJP84998,1986,Universidad de Madrid,UDM01,si
sRj43591,1998,Universidad de La Laguna,ULL03,no
eUE64996,1998,Universidad de Madrid,UDM01,si
rGm30531,1987,Universidad de Barcelona,UDB02,no
qog67320,1986,Universidad de La Laguna,ULL03,si
Kfj21529,1991,Universidad de Madrid,UDM01,no
mRC06999,1984,Universidad de La Laguna,ULL03,si
ldF94465,1996,Universidad de Barcelona,UDB02,si
paf14530,1994,Universidad de Barcelona,UDB02,si
ybs24987,1997,Universidad de Madrid,UDM01,no
Qrf50348,1994,Universidad de Barcelona,UDB02,si
kpP62125,1984,Universidad de Madrid,UDM01,si
nxp13842,1990,Universidad de La Laguna,ULL03,si
AKM00770,1991,Universidad de Madrid,UDM01,no
fiE95796,1993,Universidad de Barcelona,UDB02,si
kFq99949,1982,Universidad de Madrid,UDM01,no
Mwf17175,1996,Universidad de Madrid,UDM01,si
YzW31552,1994,Universidad de Madrid,UDM01,no
xAJ63291,1982,Universidad de Barcelona,UDB02,no
lRL47104,1983,Universidad de La Laguna,ULL03,no
QuH68584,1982,Universidad de Barcelona,UDB02,no
sej94173,1982,Universidad de La Laguna,ULL03,no
ggQ79423,1981,Universidad de La Laguna,ULL03,no
hkh71175,1999,Universidad de La Laguna,ULL03,si
gYZ50011,1997,Universidad de La Laguna,ULL03,si
vlq32376,1985,Universidad de Barcelona,UDB02,si
SHb79324,1984,Universidad de Madrid,UDM01,si
gGb41413,1995,Universidad de Barcelona,UDB02,no
dns93949,1989,Universidad de Barcelona,UDB02,no
AQa55004,1982,Universidad de Barcelona,UDB02,no
YuB74500,1989,Universidad de La Laguna,ULL03,si
caY07857,1980,Universidad de Madrid,UDM01,si
TFv88677,1999,Universidad de Madrid,UDM01,no
FIF73317,1983,Universidad de Madrid,UDM01,no
iFg98975,1994,Universidad de La Laguna,ULL03,no
bVA71077,1995,Universidad de La Laguna,ULL03,si
zfw16818,1981,Universidad de Madrid,UDM01,si
mTH92667,1991,Universidad de Barcelona,UDB02,no
stF44185,1985,Universidad de La Laguna,ULL03,si
mIZ68268,1983,Universidad de La Laguna,ULL03,no
vdn44712,1982,Universidad de La Laguna,ULL03,no
VKJ00926,1991,Universidad de La Laguna,ULL03,no
kjA46066,1992,Universidad de La Laguna,ULL03,no
ydt64013,1998,Universidad de Madrid,UDM01,no
jWa87633,1993,Universidad de Barcelona,UDB02,si
oGh29975,1982,Universidad de Madrid,UDM01,no
InG89571,1991,Universidad de Barcelona,UDB02,no
EiN23604,1999,Universidad de La Laguna,ULL03,no
ZRN90581,1983,Universidad de Barcelona,UDB02,si
BGP74425,1997,Universidad de La Laguna,ULL03,no
Dhh39536,1987,Universidad de Barcelona,UDB02,si
sym80150,1993,Universidad de Barcelona,UDB02,no
KJB72177,1997,Universidad de Barcelona,UDB02,si
ADA58610,1996,Universidad de Barcelona,UDB02,si
Qax02258,1982,Universidad de Barcelona,UDB02,no
bHh14928,1998,Universidad de Barcelona,UDB02,no
mrA88056,1995,Universidad de Barcelona,UDB02,si
tdA03049,1995,Universidad de La Laguna,ULL03,si
vxZ93544,1983,Universidad de Madrid,UDM01,no
Ntv59523,1989,Universidad de La Laguna,ULL03,no
Jbg83258,1998,Universidad de Barcelona,UDB02,no
DaV44017,1988,Universidad de Madrid,UDM01,no
XfO40608,1996,Universidad de Barcelona,UDB02,si
DwC66451,1990,Universidad de Barcelona,UDB02,si
pYm09455,1982,Universidad de Madrid,UDM01,si
qYX57043,1987,Universidad de Barcelona,UDB02,no
SUJ18543,1990,Universidad de Madrid,UDM01,no
hRr87530,1981,Universidad de La Laguna,ULL03,si
wXz26764,1982,Universidad de La Laguna,ULL03,si
XXv78401,1990,Universidad de Barcelona,UDB02,no
LdS28154,1981,Universidad de La Laguna,ULL03,si
jKF06975,1990,Universidad de Barcelona,UDB02,si
dBg99692,1997,Universidad de Barcelona,UDB02,si
CpG48400,1998,Universidad de Madrid,UDM01,no
Bpn04097,1990,Universidad de Barcelona,UDB02,si
JgX52698,1990,Universidad de Barcelona,UDB02,no
wJg09223,1999,Universidad de Madrid,UDM01,no
fOs96962,1996,Universidad de Madrid,UDM01,no
aos50404,1993,Universidad de La Laguna,ULL03,no
kXF95981,1993,Universidad de Madrid,UDM01,no
ouu91299,1991,Universidad de La Laguna,ULL03,no
fDw19942,1993,Universidad de Barcelona,UDB02,si
ESU81539,1982,Universidad de Madrid,UDM01,no
kXM28645,1999,Universidad de Madrid,UDM01,si
KMK35067,1988,Universidad de Barcelona,UDB02,no
nEg18735,1993,Universidad de Barcelona,UDB02,no
Bcp83019,1983,Universidad de Madrid,UDM01,no
cXv15462,1983,Universidad de Barcelona,UDB02,si
gvq32461,1992,Universidad de La Laguna,ULL03,si
Qyo00763,1989,Universidad de Barcelona,UDB02,si
FpR62275,1986,Universidad de Barcelona,UDB02,no
FIy17956,1987,Universidad de La Laguna,ULL03,no
uOn93921,1997,Universidad de Madrid,UDM01,si
SMK11120,1993,Universidad de La Laguna,ULL03,si
jQL30737,1996,Universidad de Barcelona,UDB02,no
jcz33658,1993,Universidad de Barcelona,UDB02,si
IgY25847,1991,Universidad de La Laguna,ULL03,si
koH54841,1997,Universidad de Madrid,UDM01,no
HPD00438,1992,Universidad de Barcelona,UDB02,si
YPm47708,1992,Universidad de La Laguna,ULL03,si
luU23089,1988,Universidad de Barcelona,UDB02,si
Xdd23322,1998,Universidad de La Laguna,ULL03,si
ITR71367,1986,Universidad de Barcelona,UDB02,si
mpG80207,1981,Universidad de Madrid,UDM01,no
aFS99512,1984,Universidad de La Laguna,ULL03,si
kDx59896,1985,Universidad de La Laguna,ULL03,si
dCJ71053,1986,Universidad de Madrid,UDM01,si
lhE75853,1980,Universidad de Barcelona,UDB02,si
LQI52498,1990,Universidad de Barcelona,UDB02,no
Trg45963,1996,Universidad de La Laguna,ULL03,si
kaD34198,1982,Universidad de La Laguna,ULL03,no
IMw08181,1992,Universidad de Barcelona,UDB02,no
CGT70844,1996,Universidad de Barcelona,UDB02,si
uwM17812,1990,Universidad de Barcelona,UDB02,no
lYZ49744,1989,Universidad de La Laguna,ULL03,si
wfm32702,1984,Universidad de La Laguna,ULL03,si
kHx81047,1980,Universidad de Barcelona,UDB02,si
ZrN14585,1989,Universidad de Madrid,UDM01,no
ZER07288,1995,Universidad de Madrid,UDM01,no
JAI84857,1980,Universidad de Barcelona,UDB02,no
iXA48936,1998,Universidad de Madrid,UDM01,no
cgt16542,1996,Universidad de Barcelona,UDB02,no
Vbb14460,1992,Universidad de La Laguna,ULL03,no
ikL82320,1995,Universidad de Barcelona,UDB02,no
iIy55462,1982,Universidad de Madrid,UDM01,no
cMI53444,1984,Universidad de Madrid,UDM01,no
qeK55127,1981,Universidad de La Laguna,ULL03,si
hqf82949,1980,Universidad de Barcelona,UDB02,no
OAd68431,1982,Universidad de Barcelona,UDB02,si
gXK51043,1989,Universidad de Madrid,UDM01,si
IKZ75163,1999,Universidad de Madrid,UDM01,no
MEd70679,1990,Universidad de La Laguna,ULL03,no
ymP72225,1986,Universidad de La Laguna,ULL03,no
XAk53902,1986,Universidad de Madrid,UDM01,si
ecS00556,1984,Universidad de Madrid,UDM01,si
bzA77127,1994,Universidad de La Laguna,ULL03,si
Mxh66787,1986,Universidad de La Laguna,ULL03,no
rOR16891,1985,Universidad de Barcelona,UDB02,si
wxZ92148,1992,Universidad de Madrid,UDM01,no
ZRd23524,1997,Universidad de Barcelona,UDB02,no
dYx29483,1997,Universidad de Barcelona,UDB02,no
fJq88957,1987,Universidad de La Laguna,ULL03,no
hJj24075,1998,Universidad de Barcelona,UDB02,si
dQp68845,1995,Universidad de Madrid,UDM01,si
xZv40352,1997,Universidad de Madrid,UDM01,no
eEQ71039,1996,Universidad de La Laguna,ULL03,si
nag69218,1990,Universidad de Madrid,UDM01,no
Gbs84264,1983,Universidad de Madrid,UDM01,no
AJf98795,1998,Universidad de Madrid,UDM01,si
aYt64143,1988,Universidad de La Laguna,ULL03,no
stM68022,1992,Universidad de La Laguna,ULL03,no
krY66135,1981,Universidad de Barcelona,UDB02,si
luH65436,1996,Universidad de La Laguna,ULL03,si
OEA97502,1998,Universidad de La Laguna,ULL03,si
QGc54973,1996,Universidad de La Laguna,ULL03,si
vxC15050,1987,Universidad de Madrid,UDM01,no
Vjg25053,1982,Universidad de Barcelona,UDB02,si
ESw87903,1998,Universidad de Barcelona,UDB02,no
voT76837,1981,Universidad de Barcelona,UDB02,no
rqH82028,1993,Universidad de Madrid,UDM01,no
aub78559,1987,Universidad de La Laguna,ULL03,si
QFz08794,1989,Universidad de Madrid,UDM01,no
Fqs59420,1990,Universidad de Barcelona,UDB02,no
PeU69304,1989,Universidad de Madrid,UDM01,si
Emo20579,1983,Universidad de Madrid,UDM01,no
QJq10300,1985,Universidad de Barcelona,UDB02,no
XSQ45645,1984,Universidad de Madrid,UDM01,si
IVe18917,1983,Universidad de Barcelona,UDB02,no
OIP98616,1999,Universidad de La Laguna,ULL03,no
BtW88459,1984,Universidad de La Laguna,ULL03,si
mNu35630,1989,Universidad de La Laguna,ULL03,no
FNs00586,1991,Universidad de Madrid,UDM01,no
XdL39780,1998,Universidad de Barcelona,UDB02,si
Ypy91963,1988,Universidad de Barcelona,UDB02,si
KuN70061,1989,Universidad de Barcelona,UDB02,no
kvo23858,1996,Universidad de Barcelona,UDB02,si
BZd49454,1998,Universidad de Barcelona,UDB02,no
oTg60560,1992,Universidad de Barcelona,UDB02,no
RsW59394,1995,Universidad de Madrid,UDM01,no
GIK86209,1995,Universidad de Barcelona,UDB02,no
BGo17961,1988,Universidad de Madrid,UDM01,si
mwf31760,1999,Universidad de Barcelona,UDB02,si
Wka52841,1991,Universidad de Barcelona,UDB02,no
Lst82388,1987,Universidad de La Laguna,ULL03,no
Gec18999,1994,Universidad de Barcelona,UDB02,si
jEG82205,1986,Universidad de Barcelona,UDB02,no
UEM91483,1989,Universidad de Madrid,UDM01,si
fRq22689,1992,Universidad de Madrid,UDM01,no
fdB51281,1996,Universidad de Madrid,UDM01,no
jUj06184,1998,Universidad de La Laguna,ULL03,si
bRL25018,1984,Universidad de La Laguna,ULL03,no
BJd20699,1981,Universidad de Madrid,UDM01,si
oVQ76996,1997,Universidad de Madrid,UDM01,no
Ufh54572,1996,Universidad de Barcelona,UDB02,si
PYl27435,1982,Universidad de Madrid,UDM01,si
Bup09459,1990,Universidad de La Laguna,ULL03,si
kAP35380,1982,Universidad de Barcelona,UDB02,si
QBK57081,1985,Universidad de La Laguna,ULL03,no
eLd62809,1981,Universidad de La Laguna,ULL03,si
paM85225,1985,Universidad de Madrid,UDM01,no
SBk70977,1982,Universidad de La Laguna,ULL03,si
ffQ62214,1982,Universidad de La Laguna,ULL03,no
ffm16627,1996,Universidad de Madrid,UDM01,si
yBZ09186,1996,Universidad de La Laguna,ULL03,si
