indice,ambito_isced,cod_plan,cod_mec,curso_aca,municipio,nacionalidad,nuevo_ingreso,provincia,rama,sexo,titulacion,nombre_plan_propio,universidad,cod_universidad,cod_tipo_matricula,tipo_matricula,id
14012,IS88,PLAN180hL,MEC94,2021/2022,Asturias,Japón,no,La Rioja,Humanidades,Masculino,Historia,eos,Universidad de Barcelona,UDB02,T01,eius,sAQ71132
14013,IS12,PLAN180hL,MEC88,2022/2023,Asturias,Japón,no,La Rioja,Humanidades,Masculino,Historia,eos,Universidad de Barcelona,UDB02,T01,eius,sAQ71132
14014,IS95,PLAN180hL,MEC32,2020/2021,Asturias,Japón,no,La Rioja,Humanidades,Masculino,Historia,eos,Universidad de Barcelona,UDB02,T01,eius,sAQ71132
14015,IS46,PLAN983cq,MEC04,2018/2019,Navarra,Chile,si,Badajoz,Ingeniería y Tecnología,Masculino,Ingeniería Informática,nulla,Universidad de La Laguna,ULL03,T40,illo,dBr50871
14016,IS29,PLAN180hL,MEC20,2019/2020,Zaragoza,Bulgaria,si,Cuenca,Humanidades,Masculino,Historia,fugiat,Universidad de Madrid,UDM01,T47,officiis,hcR38257
14017,IS27,PLAN180hL,MEC33,2018/2019,Zaragoza,Bulgaria,no,Cuenca,Humanidades,Masculino,Historia,fugiat,Universidad de Madrid,UDM01,T47,officiis,hcR38257
14018,IS87,PLAN180hL,MEC05,2021/2022,Zaragoza,Bulgaria,no,Cuenca,Humanidades,Masculino,Historia,fugiat,Universidad de Madrid,UDM01,T47,officiis,hcR38257
14019,IS75,PLAN485Fi,MEC01,2017/2018,Alicante,Túnez,si,Madrid,Ciencias Sociales y Jurídicas,Femenino,Derecho,eveniet,Universidad de Madrid,UDM01,T99,et,wCn83309
14020,IS36,PLAN485Fi,MEC22,2019/2020,Alicante,Túnez,no,Madrid,Ciencias Sociales y Jurídicas,Femenino,Derecho,eveniet,Universidad de Madrid,UDM01,T99,et,wCn83309
14021,IS37,PLAN485Fi,MEC48,2018/2019,Alicante,Túnez,no,Madrid,Ciencias Sociales y Jurídicas,Femenino,Derecho,eveniet,Universidad de Madrid,UDM01,T99,et,wCn83309
14022,IS87,PLAN485Fi,MEC44,2021/2022,Alicante,Túnez,no,Madrid,Ciencias Sociales y Jurídicas,Femenino,Derecho,eveniet,Universidad de Madrid,UDM01,T99,et,wCn83309
14023,IS20,PLAN485Fi,MEC40,2019/2020,Jaén,Sudán del Sur,si,Zaragoza,Ciencias Sociales y Jurídicas,Femenino,Derecho,amet,Universidad de Barcelona,UDB02,T98,soluta,moS44889
14024,IS17,PLAN485Fi,MEC01,2023/2024,Jaén,Sudán del Sur,no,Zaragoza,Ciencias Sociales y Jurídicas,Femenino,Derecho,amet,Universidad de Barcelona,UDB02,T98,soluta,moS44889
14025,IS93,PLAN983cq,MEC68,2023/2024,Alicante,Niger,si,Salamanca,Ingeniería y Tecnología,Masculino,Ingeniería Informática,placeat,Universidad de Madrid,UDM01,T69,architecto,sVY48600
14026,IS80,PLAN367gw,MEC86,2023/2024,Badajoz,Chad,si,Palencia,Ciencias de la Salud,Masculino,Medicina,ad,Universidad de Madrid,UDM01,T59,facere,ojX93402
14027,IS17,PLAN367gw,MEC79,2022/2023,Badajoz,Chad,no,Palencia,Ciencias de la Salud,Masculino,Medicina,ad,Universidad de Madrid,UDM01,T59,facere,ojX93402
14028,IS79,PLAN367gw,MEC90,2019/2020,Badajoz,Chad,no,Palencia,Ciencias de la Salud,Masculino,Medicina,ad,Universidad de Madrid,UDM01,T59,facere,ojX93402
14029,IS19,PLAN367gw,MEC00,2017/2018,Badajoz,Chad,no,Palencia,Ciencias de la Salud,Masculino,Medicina,ad,Universidad de Madrid,UDM01,T59,facere,ojX93402
14030,IS21,PLAN367gw,MEC48,2018/2019,Badajoz,Chad,no,Palencia,Ciencias de la Salud,Masculino,Medicina,ad,Universidad de Madrid,UDM01,T59,facere,ojX93402
14031,IS77,PLAN367gw,MEC10,2022/2023,Las Palmas,Finlandia,si,Teruel,Ciencias de la Salud,Masculino,Medicina,consequatur,Universidad de La Laguna,ULL03,T30,quibusdam,YTY54020
14032,IS21,PLAN367gw,MEC88,2019/2020,Las Palmas,Finlandia,no,Teruel,Ciencias de la Salud,Masculino,Medicina,consequatur,Universidad de La Laguna,ULL03,T30,quibusdam,YTY54020
14033,IS47,PLAN367gw,MEC46,2021/2022,Las Palmas,Finlandia,no,Teruel,Ciencias de la Salud,Masculino,Medicina,consequatur,Universidad de La Laguna,ULL03,T30,quibusdam,YTY54020
14034,IS51,PLAN367gw,MEC67,2020/2021,Ourense,Eslovenia,si,Tarragona,Ciencias de la Salud,Femenino,Medicina,quae,Universidad de La Laguna,ULL03,T33,delectus,Bzc78314
14035,IS80,PLAN367gw,MEC48,2019/2020,Ourense,Eslovenia,no,Tarragona,Ciencias de la Salud,Femenino,Medicina,quae,Universidad de La Laguna,ULL03,T33,delectus,Bzc78314
14036,IS25,PLAN367gw,MEC80,2023/2024,Ourense,Eslovenia,no,Tarragona,Ciencias de la Salud,Femenino,Medicina,quae,Universidad de La Laguna,ULL03,T33,delectus,Bzc78314
14037,IS68,PLAN180hL,MEC05,2018/2019,Valladolid,República Checa,si,Guipúzcoa,Humanidades,Masculino,Historia,reiciendis,Universidad de Barcelona,UDB02,T69,rem,MIf62958
14038,IS19,PLAN180hL,MEC73,2020/2021,Valladolid,República Checa,no,Guipúzcoa,Humanidades,Masculino,Historia,reiciendis,Universidad de Barcelona,UDB02,T69,rem,MIf62958
14039,IS11,PLAN180hL,MEC99,2019/2020,Valladolid,República Checa,no,Guipúzcoa,Humanidades,Masculino,Historia,reiciendis,Universidad de Barcelona,UDB02,T69,rem,MIf62958
14040,IS43,PLAN180hL,MEC98,2023/2024,Valladolid,República Checa,no,Guipúzcoa,Humanidades,Masculino,Historia,reiciendis,Universidad de Barcelona,UDB02,T69,rem,MIf62958
14041,IS83,PLAN367gw,MEC49,2022/2023,Huesca,Nigeria,si,Guipúzcoa,Ciencias de la Salud,Femenino,Medicina,ut,Universidad de Madrid,UDM01,T00,nihil,mds73677
14042,IS40,PLAN367gw,MEC38,2021/2022,Valladolid,Santa Lucía,si,Segovia,Ciencias de la Salud,Masculino,Medicina,corrupti,Universidad de Barcelona,UDB02,T16,aliquid,Hmq10998
14043,IS58,PLAN367gw,MEC25,2017/2018,Valladolid,Santa Lucía,no,Segovia,Ciencias de la Salud,Masculino,Medicina,corrupti,Universidad de Barcelona,UDB02,T16,aliquid,Hmq10998
14044,IS96,PLAN367gw,MEC71,2018/2019,Valladolid,Santa Lucía,no,Segovia,Ciencias de la Salud,Masculino,Medicina,corrupti,Universidad de Barcelona,UDB02,T16,aliquid,Hmq10998
14045,IS12,PLAN367gw,MEC90,2019/2020,Valladolid,Santa Lucía,no,Segovia,Ciencias de la Salud,Masculino,Medicina,corrupti,Universidad de Barcelona,UDB02,T16,aliquid,Hmq10998
14046,IS35,PLAN367gw,MEC66,2023/2024,Valladolid,Santa Lucía,no,Segovia,Ciencias de la Salud,Masculino,Medicina,corrupti,Universidad de Barcelona,UDB02,T16,aliquid,Hmq10998
14047,IS46,PLAN180hL,MEC80,2020/2021,Huesca,Kuwait,si,Asturias,Humanidades,Masculino,Historia,cupiditate,Universidad de Madrid,UDM01,T98,consequuntur,imQ29784
14048,IS20,PLAN485Fi,MEC55,2019/2020,Ávila,Sierra Leona,si,Alicante,Ciencias Sociales y Jurídicas,Masculino,Derecho,similique,Universidad de Barcelona,UDB02,T14,esse,BEi41602
14049,IS83,PLAN485Fi,MEC04,2018/2019,Ávila,Sierra Leona,no,Alicante,Ciencias Sociales y Jurídicas,Masculino,Derecho,similique,Universidad de Barcelona,UDB02,T14,esse,BEi41602
14050,IS38,PLAN485Fi,MEC37,2017/2018,Ávila,Sierra Leona,no,Alicante,Ciencias Sociales y Jurídicas,Masculino,Derecho,similique,Universidad de Barcelona,UDB02,T14,esse,BEi41602
14051,IS94,PLAN485Fi,MEC04,2022/2023,Ávila,Sierra Leona,no,Alicante,Ciencias Sociales y Jurídicas,Masculino,Derecho,similique,Universidad de Barcelona,UDB02,T14,esse,BEi41602
14052,IS94,PLAN367gw,MEC03,2019/2020,Toledo,Camerún,si,Soria,Ciencias de la Salud,Masculino,Medicina,atque,Universidad de Barcelona,UDB02,T35,ratione,tjv18060
14053,IS51,PLAN180hL,MEC00,2020/2021,Segovia,Cabo Verde,si,Burgos,Humanidades,Femenino,Historia,quod,Universidad de La Laguna,ULL03,T65,adipisci,Rsy94739
14054,IS03,PLAN180hL,MEC74,2018/2019,Segovia,Cabo Verde,no,Burgos,Humanidades,Femenino,Historia,quod,Universidad de La Laguna,ULL03,T65,adipisci,Rsy94739
14055,IS95,PLAN180hL,MEC87,2017/2018,Segovia,Cabo Verde,no,Burgos,Humanidades,Femenino,Historia,quod,Universidad de La Laguna,ULL03,T65,adipisci,Rsy94739
14056,IS34,PLAN180hL,MEC76,2021/2022,Segovia,Cabo Verde,no,Burgos,Humanidades,Femenino,Historia,quod,Universidad de La Laguna,ULL03,T65,adipisci,Rsy94739
14057,IS92,PLAN180hL,MEC92,2022/2023,Segovia,Cabo Verde,no,Burgos,Humanidades,Femenino,Historia,quod,Universidad de La Laguna,ULL03,T65,adipisci,Rsy94739
14058,IS62,PLAN485Fi,MEC12,2022/2023,Ávila,República Árabe Siria,si,Valencia,Ciencias Sociales y Jurídicas,Masculino,Derecho,suscipit,Universidad de La Laguna,ULL03,T55,minus,lUa35314
14059,IS77,PLAN367gw,MEC78,2017/2018,Guadalajara,Omán,si,Badajoz,Ciencias de la Salud,Masculino,Medicina,error,Universidad de Barcelona,UDB02,T43,commodi,zkL26399
14060,IS63,PLAN367gw,MEC01,2020/2021,Guadalajara,Omán,no,Badajoz,Ciencias de la Salud,Masculino,Medicina,error,Universidad de Barcelona,UDB02,T43,commodi,zkL26399
14061,IS90,PLAN367gw,MEC12,2022/2023,Guadalajara,Omán,no,Badajoz,Ciencias de la Salud,Masculino,Medicina,error,Universidad de Barcelona,UDB02,T43,commodi,zkL26399
14062,IS46,PLAN367gw,MEC28,2023/2024,León,Comoras,si,Huesca,Ciencias de la Salud,Femenino,Medicina,quis,Universidad de La Laguna,ULL03,T63,autem,FJP70054
14063,IS32,PLAN367gw,MEC76,2021/2022,León,Comoras,no,Huesca,Ciencias de la Salud,Femenino,Medicina,quis,Universidad de La Laguna,ULL03,T63,autem,FJP70054
14064,IS38,PLAN367gw,MEC06,2017/2018,León,Comoras,no,Huesca,Ciencias de la Salud,Femenino,Medicina,quis,Universidad de La Laguna,ULL03,T63,autem,FJP70054
14065,IS20,PLAN367gw,MEC11,2022/2023,León,Comoras,no,Huesca,Ciencias de la Salud,Femenino,Medicina,quis,Universidad de La Laguna,ULL03,T63,autem,FJP70054
14066,IS75,PLAN180hL,MEC78,2021/2022,Cáceres,Uganda,si,Álava,Humanidades,Femenino,Historia,illo,Universidad de La Laguna,ULL03,T98,fuga,SbH69705
14067,IS97,PLAN180hL,MEC15,2019/2020,Cáceres,Uganda,no,Álava,Humanidades,Femenino,Historia,illo,Universidad de La Laguna,ULL03,T98,fuga,SbH69705
14068,IS99,PLAN180hL,MEC05,2018/2019,Ceuta,Liberia,si,Segovia,Humanidades,Masculino,Historia,officiis,Universidad de Madrid,UDM01,T67,itaque,ahk55226
14069,IS35,PLAN180hL,MEC65,2017/2018,Ceuta,Liberia,no,Segovia,Humanidades,Masculino,Historia,officiis,Universidad de Madrid,UDM01,T67,itaque,ahk55226
14070,IS81,PLAN180hL,MEC24,2023/2024,Ceuta,Liberia,no,Segovia,Humanidades,Masculino,Historia,officiis,Universidad de Madrid,UDM01,T67,itaque,ahk55226
14071,IS02,PLAN180hL,MEC61,2022/2023,Ceuta,Liberia,no,Segovia,Humanidades,Masculino,Historia,officiis,Universidad de Madrid,UDM01,T67,itaque,ahk55226
14072,IS04,PLAN180hL,MEC37,2021/2022,Ceuta,Liberia,no,Segovia,Humanidades,Masculino,Historia,officiis,Universidad de Madrid,UDM01,T67,itaque,ahk55226
14073,IS04,PLAN367gw,MEC75,2018/2019,Madrid,Reino Unido de Gran Bretaña e Irlanda del Norte,si,Granada,Ciencias de la Salud,Femenino,Medicina,velit,Universidad de Madrid,UDM01,T95,sit,TFL10310
14074,IS25,PLAN367gw,MEC26,2019/2020,Madrid,Reino Unido de Gran Bretaña e Irlanda del Norte,no,Granada,Ciencias de la Salud,Femenino,Medicina,velit,Universidad de Madrid,UDM01,T95,sit,TFL10310
14075,IS14,PLAN367gw,MEC46,2017/2018,Madrid,Reino Unido de Gran Bretaña e Irlanda del Norte,no,Granada,Ciencias de la Salud,Femenino,Medicina,velit,Universidad de Madrid,UDM01,T95,sit,TFL10310
14076,IS59,PLAN367gw,MEC56,2021/2022,Madrid,Reino Unido de Gran Bretaña e Irlanda del Norte,no,Granada,Ciencias de la Salud,Femenino,Medicina,velit,Universidad de Madrid,UDM01,T95,sit,TFL10310
14077,IS78,PLAN367gw,MEC93,2020/2021,Madrid,Palau,si,Madrid,Ciencias de la Salud,Masculino,Medicina,aliquid,Universidad de Madrid,UDM01,T28,nam,FCw54498
14078,IS00,PLAN367gw,MEC83,2018/2019,Madrid,Palau,no,Madrid,Ciencias de la Salud,Masculino,Medicina,aliquid,Universidad de Madrid,UDM01,T28,nam,FCw54498
14079,IS75,PLAN367gw,MEC24,2019/2020,Madrid,Nicaragua,si,Murcia,Ciencias de la Salud,Masculino,Medicina,quam,Universidad de Barcelona,UDB02,T92,libero,FRh08055
14080,IS79,PLAN367gw,MEC65,2017/2018,Madrid,Nicaragua,no,Murcia,Ciencias de la Salud,Masculino,Medicina,quam,Universidad de Barcelona,UDB02,T92,libero,FRh08055
14081,IS27,PLAN983cq,MEC68,2023/2024,Ávila,Qatar,si,Albacete,Ingeniería y Tecnología,Femenino,Ingeniería Informática,expedita,Universidad de Madrid,UDM01,T20,ex,yOc28325
14082,IS40,PLAN983cq,MEC73,2019/2020,Ávila,Qatar,no,Albacete,Ingeniería y Tecnología,Femenino,Ingeniería Informática,expedita,Universidad de Madrid,UDM01,T20,ex,yOc28325
14083,IS25,PLAN983cq,MEC26,2020/2021,Ávila,Qatar,no,Albacete,Ingeniería y Tecnología,Femenino,Ingeniería Informática,expedita,Universidad de Madrid,UDM01,T20,ex,yOc28325
14084,IS76,PLAN983cq,MEC82,2017/2018,Ávila,Qatar,no,Albacete,Ingeniería y Tecnología,Femenino,Ingeniería Informática,expedita,Universidad de Madrid,UDM01,T20,ex,yOc28325
14085,IS85,PLAN983cq,MEC26,2021/2022,Ávila,Qatar,no,Albacete,Ingeniería y Tecnología,Femenino,Ingeniería Informática,expedita,Universidad de Madrid,UDM01,T20,ex,yOc28325
14086,IS20,PLAN180hL,MEC91,2021/2022,Huesca,Lesotho,si,Huesca,Humanidades,Femenino,Historia,officia,Universidad de Barcelona,UDB02,T60,quos,QQv35235
14087,IS02,PLAN180hL,MEC55,2023/2024,Huesca,Lesotho,no,Huesca,Humanidades,Femenino,Historia,officia,Universidad de Barcelona,UDB02,T60,quos,QQv35235
14088,IS90,PLAN180hL,MEC50,2018/2019,Huesca,Lesotho,no,Huesca,Humanidades,Femenino,Historia,officia,Universidad de Barcelona,UDB02,T60,quos,QQv35235
14089,IS90,PLAN367gw,MEC36,2018/2019,Guadalajara,Hungría,si,Tarragona,Ciencias de la Salud,Femenino,Medicina,illo,Universidad de La Laguna,ULL03,T45,voluptatibus,omL87891
14090,IS59,PLAN367gw,MEC22,2022/2023,Guadalajara,Hungría,no,Tarragona,Ciencias de la Salud,Femenino,Medicina,illo,Universidad de La Laguna,ULL03,T45,voluptatibus,omL87891
14091,IS17,PLAN367gw,MEC80,2020/2021,Guadalajara,Hungría,no,Tarragona,Ciencias de la Salud,Femenino,Medicina,illo,Universidad de La Laguna,ULL03,T45,voluptatibus,omL87891
14092,IS83,PLAN367gw,MEC12,2018/2019,Badajoz,Haití,si,La Rioja,Ciencias de la Salud,Femenino,Medicina,modi,Universidad de Madrid,UDM01,T10,vel,FZm75661
14093,IS49,PLAN367gw,MEC74,2017/2018,Badajoz,Haití,no,La Rioja,Ciencias de la Salud,Femenino,Medicina,modi,Universidad de Madrid,UDM01,T10,vel,FZm75661
14094,IS52,PLAN367gw,MEC37,2019/2020,Badajoz,Haití,no,La Rioja,Ciencias de la Salud,Femenino,Medicina,modi,Universidad de Madrid,UDM01,T10,vel,FZm75661
14095,IS28,PLAN367gw,MEC80,2021/2022,Badajoz,Haití,no,La Rioja,Ciencias de la Salud,Femenino,Medicina,modi,Universidad de Madrid,UDM01,T10,vel,FZm75661
14096,IS97,PLAN983cq,MEC31,2021/2022,Girona,Paraguay,si,La Coruña,Ingeniería y Tecnología,Masculino,Ingeniería Informática,facere,Universidad de Madrid,UDM01,T67,eum,PQf48169
14097,IS67,PLAN180hL,MEC98,2019/2020,Teruel,Seychelles,si,Málaga,Humanidades,Masculino,Historia,omnis,Universidad de Barcelona,UDB02,T50,ratione,RoW97751
14098,IS04,PLAN180hL,MEC43,2021/2022,Teruel,Seychelles,no,Málaga,Humanidades,Masculino,Historia,omnis,Universidad de Barcelona,UDB02,T50,ratione,RoW97751
14099,IS03,PLAN180hL,MEC83,2019/2020,Salamanca,Noruega,si,Madrid,Humanidades,Femenino,Historia,pariatur,Universidad de La Laguna,ULL03,T48,rem,Ivp28592
14100,IS22,PLAN180hL,MEC37,2022/2023,Salamanca,Noruega,no,Madrid,Humanidades,Femenino,Historia,pariatur,Universidad de La Laguna,ULL03,T48,rem,Ivp28592
14101,IS71,PLAN180hL,MEC25,2018/2019,Salamanca,Noruega,no,Madrid,Humanidades,Femenino,Historia,pariatur,Universidad de La Laguna,ULL03,T48,rem,Ivp28592
14102,IS83,PLAN180hL,MEC53,2020/2021,Salamanca,Noruega,no,Madrid,Humanidades,Femenino,Historia,pariatur,Universidad de La Laguna,ULL03,T48,rem,Ivp28592
14103,IS98,PLAN485Fi,MEC98,2021/2022,Guipúzcoa,Perú,si,Sevilla,Ciencias Sociales y Jurídicas,Masculino,Derecho,eligendi,Universidad de La Laguna,ULL03,T03,nisi,jkW44340
14104,IS05,PLAN180hL,MEC28,2022/2023,Granada,Bahrein,si,Baleares,Humanidades,Masculino,Historia,sunt,Universidad de La Laguna,ULL03,T22,temporibus,guU95725
14105,IS51,PLAN180hL,MEC42,2017/2018,Granada,Bahrein,no,Baleares,Humanidades,Masculino,Historia,sunt,Universidad de La Laguna,ULL03,T22,temporibus,guU95725
14106,IS77,PLAN180hL,MEC89,2018/2019,Granada,Bahrein,no,Baleares,Humanidades,Masculino,Historia,sunt,Universidad de La Laguna,ULL03,T22,temporibus,guU95725
14107,IS73,PLAN180hL,MEC50,2020/2021,Granada,Bahrein,no,Baleares,Humanidades,Masculino,Historia,sunt,Universidad de La Laguna,ULL03,T22,temporibus,guU95725
14108,IS52,PLAN367gw,MEC42,2023/2024,Valladolid,Vanuatu,si,Teruel,Ciencias de la Salud,Femenino,Medicina,voluptatem,Universidad de Madrid,UDM01,T92,sunt,Yxt12751
14109,IS81,PLAN367gw,MEC25,2022/2023,Valladolid,Vanuatu,no,Teruel,Ciencias de la Salud,Femenino,Medicina,voluptatem,Universidad de Madrid,UDM01,T92,sunt,Yxt12751
14110,IS43,PLAN367gw,MEC48,2020/2021,Valladolid,Vanuatu,no,Teruel,Ciencias de la Salud,Femenino,Medicina,voluptatem,Universidad de Madrid,UDM01,T92,sunt,Yxt12751
14111,IS79,PLAN367gw,MEC93,2017/2018,Valladolid,Vanuatu,no,Teruel,Ciencias de la Salud,Femenino,Medicina,voluptatem,Universidad de Madrid,UDM01,T92,sunt,Yxt12751
14112,IS19,PLAN485Fi,MEC50,2018/2019,Ourense,Sudán del Sur,si,Teruel,Ciencias Sociales y Jurídicas,Masculino,Derecho,ad,Universidad de Madrid,UDM01,T87,maxime,HLZ98445
14113,IS04,PLAN485Fi,MEC51,2023/2024,Ourense,Sudán del Sur,no,Teruel,Ciencias Sociales y Jurídicas,Masculino,Derecho,ad,Universidad de Madrid,UDM01,T87,maxime,HLZ98445
14114,IS13,PLAN180hL,MEC21,2023/2024,Ávila,Tuvalu,si,Alicante,Humanidades,Masculino,Historia,velit,Universidad de La Laguna,ULL03,T05,reprehenderit,qEh12454
14115,IS91,PLAN180hL,MEC50,2017/2018,Ávila,Tuvalu,no,Alicante,Humanidades,Masculino,Historia,velit,Universidad de La Laguna,ULL03,T05,reprehenderit,qEh12454
14116,IS09,PLAN180hL,MEC24,2020/2021,Ávila,Tuvalu,no,Alicante,Humanidades,Masculino,Historia,velit,Universidad de La Laguna,ULL03,T05,reprehenderit,qEh12454
14117,IS09,PLAN983cq,MEC57,2019/2020,Sevilla,Suriname,si,Vizcaya,Ingeniería y Tecnología,Masculino,Ingeniería Informática,veniam,Universidad de La Laguna,ULL03,T48,dicta,xML54389
14118,IS20,PLAN983cq,MEC63,2022/2023,Burgos,Zimbabwe,si,Salamanca,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eos,Universidad de Barcelona,UDB02,T14,minus,nXv93316
14119,IS84,PLAN983cq,MEC06,2018/2019,Burgos,Zimbabwe,no,Salamanca,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eos,Universidad de Barcelona,UDB02,T14,minus,nXv93316
14120,IS92,PLAN983cq,MEC15,2023/2024,Burgos,Zimbabwe,no,Salamanca,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eos,Universidad de Barcelona,UDB02,T14,minus,nXv93316
14121,IS64,PLAN983cq,MEC14,2021/2022,Burgos,Zimbabwe,no,Salamanca,Ingeniería y Tecnología,Femenino,Ingeniería Informática,eos,Universidad de Barcelona,UDB02,T14,minus,nXv93316
14122,IS38,PLAN485Fi,MEC61,2019/2020,Barcelona,Azerbaiyán,si,Lugo,Ciencias Sociales y Jurídicas,Femenino,Derecho,quae,Universidad de La Laguna,ULL03,T65,et,gHK48222
14123,IS48,PLAN983cq,MEC23,2022/2023,Málaga,Afganistán,si,Badajoz,Ingeniería y Tecnología,Masculino,Ingeniería Informática,quod,Universidad de Barcelona,UDB02,T26,ipsum,yge20995
14124,IS80,PLAN983cq,MEC11,2023/2024,Málaga,Afganistán,no,Badajoz,Ingeniería y Tecnología,Masculino,Ingeniería Informática,quod,Universidad de Barcelona,UDB02,T26,ipsum,yge20995
14125,IS18,PLAN983cq,MEC80,2018/2019,Málaga,Afganistán,no,Badajoz,Ingeniería y Tecnología,Masculino,Ingeniería Informática,quod,Universidad de Barcelona,UDB02,T26,ipsum,yge20995
14126,IS01,PLAN983cq,MEC17,2017/2018,Málaga,Afganistán,no,Badajoz,Ingeniería y Tecnología,Masculino,Ingeniería Informática,quod,Universidad de Barcelona,UDB02,T26,ipsum,yge20995
14127,IS96,PLAN180hL,MEC17,2022/2023,Valladolid,Liechtenstein,si,Badajoz,Humanidades,Masculino,Historia,neque,Universidad de Barcelona,UDB02,T59,explicabo,MkV49966
14128,IS93,PLAN180hL,MEC26,2018/2019,Valladolid,Liechtenstein,no,Badajoz,Humanidades,Masculino,Historia,neque,Universidad de Barcelona,UDB02,T59,explicabo,MkV49966
14129,IS32,PLAN180hL,MEC99,2020/2021,Valladolid,Liechtenstein,no,Badajoz,Humanidades,Masculino,Historia,neque,Universidad de Barcelona,UDB02,T59,explicabo,MkV49966
14130,IS81,PLAN180hL,MEC76,2019/2020,Valladolid,Liechtenstein,no,Badajoz,Humanidades,Masculino,Historia,neque,Universidad de Barcelona,UDB02,T59,explicabo,MkV49966
14131,IS52,PLAN983cq,MEC15,2019/2020,Ávila,Saint Kitts y Nevis,si,La Coruña,Ingeniería y Tecnología,Masculino,Ingeniería Informática,consequuntur,Universidad de Madrid,UDM01,T65,dolorum,bJP84998
14132,IS92,PLAN983cq,MEC03,2021/2022,Ávila,Saint Kitts y Nevis,no,La Coruña,Ingeniería y Tecnología,Masculino,Ingeniería Informática,consequuntur,Universidad de Madrid,UDM01,T65,dolorum,bJP84998
14133,IS10,PLAN983cq,MEC51,2023/2024,Ávila,Saint Kitts y Nevis,no,La Coruña,Ingeniería y Tecnología,Masculino,Ingeniería Informática,consequuntur,Universidad de Madrid,UDM01,T65,dolorum,bJP84998
14134,IS16,PLAN983cq,MEC02,2022/2023,Ávila,Saint Kitts y Nevis,no,La Coruña,Ingeniería y Tecnología,Masculino,Ingeniería Informática,consequuntur,Universidad de Madrid,UDM01,T65,dolorum,bJP84998
14135,IS16,PLAN983cq,MEC82,2019/2020,Tarragona,Trinidad y Tabago,si,Asturias,Ingeniería y Tecnología,Femenino,Ingeniería Informática,incidunt,Universidad de La Laguna,ULL03,T89,mollitia,sRj43591
14136,IS97,PLAN983cq,MEC49,2017/2018,Tarragona,Trinidad y Tabago,no,Asturias,Ingeniería y Tecnología,Femenino,Ingeniería Informática,incidunt,Universidad de La Laguna,ULL03,T89,mollitia,sRj43591
14137,IS49,PLAN983cq,MEC58,2021/2022,Tarragona,Trinidad y Tabago,no,Asturias,Ingeniería y Tecnología,Femenino,Ingeniería Informática,incidunt,Universidad de La Laguna,ULL03,T89,mollitia,sRj43591
14138,IS69,PLAN983cq,MEC69,2018/2019,Tarragona,Trinidad y Tabago,no,Asturias,Ingeniería y Tecnología,Femenino,Ingeniería Informática,incidunt,Universidad de La Laguna,ULL03,T89,mollitia,sRj43591
14139,IS24,PLAN983cq,MEC45,2020/2021,Tarragona,Trinidad y Tabago,no,Asturias,Ingeniería y Tecnología,Femenino,Ingeniería Informática,incidunt,Universidad de La Laguna,ULL03,T89,mollitia,sRj43591
14140,IS38,PLAN485Fi,MEC84,2021/2022,Burgos,Malasia,si,Ceuta,Ciencias Sociales y Jurídicas,Masculino,Derecho,laboriosam,Universidad de Madrid,UDM01,T62,saepe,eUE64996
14141,IS02,PLAN485Fi,MEC55,2017/2018,Jaén,Guatemala,si,Zamora,Ciencias Sociales y Jurídicas,Femenino,Derecho,ipsa,Universidad de Barcelona,UDB02,T38,nobis,rGm30531
14142,IS33,PLAN485Fi,MEC94,2018/2019,Jaén,Guatemala,no,Zamora,Ciencias Sociales y Jurídicas,Femenino,Derecho,ipsa,Universidad de Barcelona,UDB02,T38,nobis,rGm30531
14143,IS00,PLAN485Fi,MEC43,2020/2021,Jaén,Guatemala,no,Zamora,Ciencias Sociales y Jurídicas,Femenino,Derecho,ipsa,Universidad de Barcelona,UDB02,T38,nobis,rGm30531
